id,email,name,website,amenity,building,shop,tourism,information,addr:full,tags_search,additional_information,geometry,sentence,gml_id,interpreted_type,mid_labels,bosserhof_class,short_reason
8528849947,,,,bench,,,,,,backrest yes material wood seats 6,,POINT (10.048431396484375 52.306396484375),Amenity: bench. Additional tags: backrest yes material wood seats 6.,8528849947,wooden bench with backrest (seats 6),[],,"The OSM tags indicate amenity=bench with backrest, material=wood, seats=6. This describes an outdoor"
253734730,,Kinomuseum Vollbüttel,http://www.kinomuseum.de,,,,museum,,"Raiffeisenstraße, 11, Ribbesbüttel",addr suburb vollbüttel contact email info kinomuseum de contact phone 49 5373 1238 contact phone gruppenbesuche 49 5304 2521 contact website http www kinomuseum de wheelchair no,,POINT (10.48816967010498 52.42702102661133),"Kinomuseum Vollbüttel. Website: http://www.kinomuseum.de. Tourism: museum. Address: Raiffeisenstraße, 11, Ribbesbüttel. Additional tags: addr suburb vollbüttel contact email info kinomuseum de contact phone 49 5373 1238 contact phone gruppenbesuche 49 5304 2521 contact website http www kinomuseum de wheelchair no.",253734730,cinema museum,['leisure'],"entertainment, culture",The OSM tag tourism=museum and the name “Kinomuseum” indicate an indoor cultural venue dedicated to 
3478502294,,,,,,,information,guidepost,,,bicycle: yes,POINT (10.468949317932129 52.08784103393555),Tourism: information; Information: guidepost. Additional information: bicycle: yes.,3478502294,Outdoor tourist information guidepost,[],,The OSM tags tourism=information and information=guidepost indicate an outdoor tourist information s
6853308054,,,,,,,viewpoint,,,,,POINT (10.474556922912598 51.88008499145508),Tourism: viewpoint.,6853308054,viewpoint,[],,The OSM tag 'tourism=viewpoint' denotes an outdoor observation spot without an enterable building. V
740405011,,,,bench,,,,,,backrest no material wood seats 3,,POINT (10.091835975646973 52.6245002746582),Amenity: bench. Additional tags: backrest no material wood seats 3.,740405011,wooden bench with backrest,[],,This POI is an outdoor bench (amenity=bench) with no indication of an enterable building or visitor 
10134723813,,DHL,,parcel_locker,,,,,,brand dhl packstation brand wikidata q1766703 operator wikidata q489815 parcel locker type cabinet parcel mail in yes parcel pickup yes postal code 38159,,POINT (10.411980628967285 52.257240295410156),DHL. Amenity: parcel_locker. Additional tags: brand dhl packstation brand wikidata q1766703 operator wikidata q489815 parcel locker type cabinet parcel mail in yes parcel pickup yes postal code 38159.,10134723813,DHL Packstation parcel locker,[],,"This is an outdoor DHL parcel locker (Packstation) cabinet (amenity=parcel_locker), used for parcel "
134467535,,Eiscafe Cortina,,cafe,yes,,,,"Markt, 13, 37154",cuisine ice cream toilets wheelchair no wheelchair yes,,"POLYGON ((9.999759674072266 51.70634460449219, 9.999783515930176 51.70623779296875, 9.999938011169434 51.70625305175781, 9.999914169311523 51.70635986328125, 9.999759674072266 51.70634460449219))","Eiscafe Cortina. Amenity: cafe; Building: yes. Address: Markt, 13, 37154. Additional tags: cuisine ice cream toilets wheelchair no wheelchair yes.",134467535,Ice cream café,"['leisure', 'meetup', 'work']",restaurants / gastronomy,The OSM tags identify this as amenity=cafe with cuisine=ice cream in a building. Customers visit to 
4912327223,,,,bench,,,,,,backrest yes colour brown material wood seats 8,,POINT (10.32892894744873 51.81836700439453),Amenity: bench. Additional tags: backrest yes colour brown material wood seats 8.,4912327223,bench,[],,"The OSM tags (amenity=bench, backrest=yes, material=wood) describe an outdoor seating object rather "
10554095679,,,,bench,,,,,,backrest yes material wood,,POINT (10.841154098510742 52.420413970947266),Amenity: bench. Additional tags: backrest yes material wood.,10554095679,bench,[],,"The OSM tag amenity=bench (with backrest=yes, material=wood) identifies this as a simple outdoor sea"
1901863326,,,,bench,,,,,,backrest yes colour brown material wood seats 4,,POINT (10.822489738464355 52.47378921508789),Amenity: bench. Additional tags: backrest yes colour brown material wood seats 4.,1901863326,park bench,[],,The OSM tags describe a bench (amenity=bench) made of wood with a backrest and seating for four. Thi
2475271311,,Café Antique,,cafe,,,,,,,,POINT (10.23731517791748 51.81049346923828),Café Antique. Amenity: cafe.,2475271311,café,"['leisure', 'meetup', 'work']",restaurants / gastronomy,The OSM tag amenity=cafe and the name “Café Antique” clearly identify this as a small coffee shop. V
11645875002,,Lollypop Kiosk,https://lollypop-isenbuettel.de,,,kiosk,,,"Hauptstraße, 13a, Isenbüttel, 38550",,,POINT (10.57565689086914 52.43517303466797),"Lollypop Kiosk. Website: https://lollypop-isenbuettel.de. Shop: kiosk. Address: Hauptstraße, 13a, Isenbüttel, 38550.",11645875002,Kiosk (small convenience retail shop),"['retail_daily', 'errands', 'work']",retail (small-scale),"The place is named “Lollypop Kiosk” with OSM tag shop=kiosk, indicating a small convenience retail o"
10548590452,,,,bicycle_parking,,,,,,access permissive covered no fee no,bicycle_parking: stands,POINT (10.80156135559082 52.42105484008789),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access permissive covered no fee no.,10548590452,bicycle parking stands,[],,"The OSM tags (amenity=bicycle_parking with stands, covered=no, fee=no) describe an outdoor bicycle p"
9986494518,,,,bench,,,,,,backrest no material wood,,POINT (10.514612197875977 52.257041931152344),Amenity: bench. Additional tags: backrest no material wood.,9986494518,bench,[],,"The feature is an amenity=bench with wooden backrest, which is an outdoor seating object and not an "
12102949665,,,,waste_basket,,,,,,,,POINT (10.237045288085938 51.81029510498047),Amenity: waste_basket.,12102949665,public waste basket,[],,"The OSM tag amenity=waste_basket refers to an outdoor trash bin, which is not an enterable building "
674473398,,,,shelter,,,,,,shelter type public transport,,"POLYGON ((10.417972564697266 51.93399429321289, 10.417997360229492 51.933963775634766, 10.417972564697266 51.933956146240234, 10.417948722839355 51.933982849121094, 10.417972564697266 51.93399429321289))",Amenity: shelter. Additional tags: shelter type public transport.,674473398,public transport shelter,[],,"The OSM tags (amenity=shelter, shelter_type=public_transport) identify this as a small open waiting "
3350292293,,,,bench,,,,,,backrest no colour grey material wood seats 3,,POINT (10.66907024383545 52.83027648925781),Amenity: bench. Additional tags: backrest no colour grey material wood seats 3.,3350292293,bench,[],,The feature described is a bench—an outdoor amenity for seating. It is not an enterable building or 
190930734,,,,parking_space,,,,,,,parking: surface,"POLYGON ((10.74382495880127 52.4141960144043, 10.743850708007812 52.41421127319336, 10.743901252746582 52.414180755615234, 10.743875503540039 52.41416549682617, 10.74382495880127 52.4141960144043))",Amenity: parking_space. Additional information: parking: surface.,190930734,Surface parking area,[],,"The OSM tags indicate amenity=parking_space with parking=surface, describing an outdoor surface park"
9505292186,,,,hunting_stand,,,,,,height 1 leisure wildlife hide shelter yes,,POINT (10.05196475982666 52.03968811035156),Amenity: hunting_stand. Additional tags: height 1 leisure wildlife hide shelter yes.,9505292186,hunting stand / wildlife hide,[],,"The OSM tags (amenity=hunting_stand, leisure=wildlife_hide, shelter=yes) describe an outdoor hunting"
11970024811,,,,vending_machine,,,,,,vending parking tickets,,POINT (10.52180004119873 52.25606918334961),Amenity: vending_machine. Additional tags: vending parking tickets.,11970024811,Parking ticket vending machine,[],,The feature is an amenity=vending_machine specifically for dispensing parking tickets. This is a sta
1380957436,,Grillplatz der Gemeinde Badenhausen,,,,,picnic_site,,,,,"POLYGON ((10.204215049743652 51.76651382446289, 10.20425796508789 51.76646041870117, 10.204660415649414 51.76654815673828, 10.204598426818848 51.766666412353516, 10.204366683959961 51.76664733886719, 10.204219818115234 51.766578674316406, 10.204215049743652 51.76651382446289))",Grillplatz der Gemeinde Badenhausen. Tourism: picnic_site.,1380957436,community barbecue area (Grillplatz),[],,The snippet and OSM tag (tourism=picnic_site) describe an outdoor Grillplatz without any building. I
10568708938,,,,vending_machine,,,,,,indoor no vending potatoes,,POINT (10.200886726379395 52.46312713623047),Amenity: vending_machine. Additional tags: indoor no vending potatoes.,10568708938,Indoor vending machine,[],,The feature is an amenity=vending_machine (indoor) which is a standalone object rather than a buildi
2207052816,,,,,,,information,guidepost,,direction east helmstedt 40 km volkmarode 3 2 km direction east route städtepartnerschaftsradweg etappe bs he direction north zentrum 3 4 km querum 2 5 km direction north route städtepartnerschaftsradweg etappe bs he direction south riddagshausen 1 3 km,bicycle: yes,POINT (10.559674263000488 52.27607345581055),Tourism: information; Information: guidepost. Additional information: bicycle: yes. Additional tags: direction east helmstedt 40 km volkmarode 3 2 km direction east route städtepartnerschaftsradweg etappe bs he direction north zentrum 3 4 km querum 2 5 km direction north route städtepartnerschaftsradweg etappe bs he direction south riddagshausen 1 3 km.,2207052816,tourism guidepost,[],,The OSM tags indicate amenity=tourism information and information=guidepost with directional distanc
176974326,,Restaurant Pfälzer Hof (15),,restaurant,yes,,,,"Ernst-Böhme-Straße, 15, Braunschweig, 38112",,,"POLYGON ((10.492866516113281 52.30987548828125, 10.492907524108887 52.3099365234375, 10.492923736572266 52.30996322631836, 10.493181228637695 52.30990219116211, 10.493207931518555 52.309940338134766, 10.49327564239502 52.3099250793457, 10.493232727050781 52.30986022949219, 10.493498802185059 52.30979537963867, 10.493457794189453 52.309730529785156, 10.492977142333984 52.30984878540039, 10.492866516113281 52.30987548828125))","Restaurant Pfälzer Hof (15). Amenity: restaurant; Building: yes. Address: Ernst-Böhme-Straße, 15, Braunschweig, 38112.",176974326,Restaurant Pfälzer Hof,"['leisure', 'meetup', 'work']",restaurants / gastronomy,The OSM tag amenity=restaurant and building=yes indicates this is an indoor restaurant. Visitors pri
10833484933,,Deutsche Post,,post_box,,,,,,check date 2025 08 24 collection times mo sa 09 15,,POINT (10.00592041015625 52.77763748168945),Deutsche Post. Amenity: post_box. Additional tags: check date 2025 08 24 collection times mo sa 09 15.,10833484933,Deutsche Post collection box,[],,"The feature is tagged amenity=post_box, indicating a street-level mail collection box. It is an outd"
9860648338,,,,toilets,,,,,,fee no,,POINT (10.071441650390625 52.619422912597656),Amenity: toilets. Additional tags: fee no.,9860648338,Public toilets,[],,The OSM tag amenity=toilets indicates a public restroom facility. This is infrastructure rather than
1385639288,,,,parking,,,,,,orientation parallel,parking: street_side,"POLYGON ((10.507640838623047 52.265228271484375, 10.50761604309082 52.26523208618164, 10.507574081420898 52.26495361328125, 10.507607460021973 52.26495361328125, 10.507640838623047 52.265228271484375))",Amenity: parking. Additional information: parking: street_side. Additional tags: orientation parallel.,1385639288,Street-side parking,[],,"The OSM tags (amenity=parking, parking=street_side, orientation=parallel) describe an outdoor street"
403461076,,,,parking_space,,,,,,,,"POLYGON ((10.537753105163574 52.46154022216797, 10.53771686553955 52.4615364074707, 10.537700653076172 52.46158218383789, 10.537736892700195 52.461585998535156, 10.537753105163574 52.46154022216797))",Amenity: parking_space.,403461076,Parking space,[],,"The OSM tag amenity=parking_space refers to an individual parking spot, an outdoor infrastructure el"
4239917897,,,,bicycle_parking,,,,,,access yes capacity 4 covered no fee no,bicycle_parking: stands,POINT (10.531092643737793 52.2266731262207),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes capacity 4 covered no fee no.,4239917897,Bicycle parking stand,[],,"The OSM tags describe an amenity=bicycle_parking with stands for 4 bikes, uncovered, free of charge."
2487981217,,,,waste_basket,,,,,,check date 2021 05 20,,POINT (10.581597328186035 52.511959075927734),Amenity: waste_basket. Additional tags: check date 2021 05 20.,2487981217,public waste basket,[],,"The feature is a waste_basket amenity, which is an outdoor object and not an enterable building or f"
13342728739,,,,bicycle_parking,,,,,,access yes capacity 4 capacity cargo bike 2 fee no,bicycle_parking: stands,POINT (10.538524627685547 52.26702117919922),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes capacity 4 capacity cargo bike 2 fee no.,13342728739,Bicycle parking stands,[],,"The OSM tags describe an outdoor bicycle parking facility (amenity=bicycle_parking, bicycle_parking="
4111454922,,Deutsche Post,,post_box,,,,,,brand deutsche post collection times mo sa 09 00 operator wikidata q157645 operator wikipedia de deutsche post ag,,POINT (10.091492652893066 52.304744720458984),Deutsche Post. Amenity: post_box. Additional tags: brand deutsche post collection times mo sa 09 00 operator wikidata q157645 operator wikipedia de deutsche post ag.,4111454922,Public postal drop box,[],,The OSM tag amenity=post_box indicates this is a standalone Deutsche Post mailbox for customer mail 
11171870388,,,,bench,,,,,,backrest yes,,POINT (10.547290802001953 52.154502868652344),Amenity: bench. Additional tags: backrest yes.,11171870388,bench,[],,"The tags amenity=bench and backrest=yes describe an outdoor bench—a seating object, not an enterable"
1386586091,,,,parking,,,,,,access yes fee no,parking: half_on_kerb,"POLYGON ((10.50782585144043 52.26667022705078, 10.50783920288086 52.26666259765625, 10.508349418640137 52.266998291015625, 10.508333206176758 52.267005920410156, 10.50782585144043 52.26667022705078))",Amenity: parking. Additional information: parking: half_on_kerb. Additional tags: access yes fee no.,1386586091,parking area (half-on-kerb parking),[],,The OSM tag amenity=parking with parking=half_on_kerb describes an outdoor parking facility rather t
7739399584,,Kat. Kirchengemeinde Wohldenberg,,bench,,,,,,backrest yes colour brown inscription thw hildesheim 2017 material wood seats 4,,POINT (10.157087326049805 52.06388473510742),Kat. Kirchengemeinde Wohldenberg. Amenity: bench. Additional tags: backrest yes colour brown inscription thw hildesheim 2017 material wood seats 4.,7739399584,public bench,[],,"The OSM tag amenity=bench with attributes (backrest, seats, material) indicates this is an outdoor b"
11762400280,,Deutsche Post,,post_box,,,,,,check date 2025 09 14 collection times mo sa 08 00 description teil einer poststation sie besteht aus einer dhl packstation einem briefkasten und der möglichkeit zum erwerb von brief und paketmarken,,POINT (10.067244529724121 52.591590881347656),Deutsche Post. Amenity: post_box. Additional tags: check date 2025 09 14 collection times mo sa 08 00 description teil einer poststation sie besteht aus einer dhl packstation einem briefkasten und der möglichkeit zum erwerb von brief und paketmarken.,11762400280,Mail and parcel drop-off station (post box and DHL Packstation),[],,The OSM tag amenity=post_box together with a DHL Packstation describes an outdoor mail/parcel drop-o
1452627580,,,,parking_space,,,,,,,,"POLYGON ((10.517501831054688 52.28514099121094, 10.517464637756348 52.28514099121094, 10.517465591430664 52.285091400146484, 10.517501831054688 52.285091400146484, 10.517501831054688 52.28514099121094))",Amenity: parking_space.,1452627580,Parking space,[],,"The OSM tag amenity=parking_space indicates an outdoor parking spot or small parking area, not an en"
2292610286,,,,bench,,,,,,,,POINT (10.773194313049316 52.3972053527832),Amenity: bench.,2292610286,bench,[],,"The OSM tag amenity=bench refers to an outdoor seating object, not an enterable building or destinat"
1801924354,,Bäckerei Moock,https://www.facebook.com/pages/B%C3%A4ckerei%20Moock%20Hahnenklee/626705544468607/,,,bakery,,,"Hindenburgplatz, 1, Goslar, 38644",toilets wheelchair no wheelchair no,,POINT (10.338016510009766 51.86094284057617),"Bäckerei Moock. Website: https://www.facebook.com/pages/B%C3%A4ckerei%20Moock%20Hahnenklee/626705544468607/. Shop: bakery. Address: Hindenburgplatz, 1, Goslar, 38644. Additional tags: toilets wheelchair no wheelchair no.",1801924354,Bakery (Bäckerei Moock),"['retail_daily', 'errands', 'work']",retail (small-scale),This is clearly a bakery shop (OSM shop=bakery) where customers enter to purchase daily food items. 
1385575504,,,,parking,,,,,,orientation parallel,parking: street_side,"POLYGON ((10.502718925476074 52.26428985595703, 10.502758979797363 52.264278411865234, 10.503159523010254 52.264381408691406, 10.50316333770752 52.264400482177734, 10.502718925476074 52.26428985595703))",Amenity: parking. Additional information: parking: street_side. Additional tags: orientation parallel.,1385575504,Street-side parking,[],,"The place is a street-side parking facility (amenity=parking, parking=street_side, orientation=paral"
308366969,,,,recycling,,,,,,recycling cardboard yes recycling clothes yes recycling glass no recycling glass bottles yes recycling paper yes recycling shoes yes recycling type container,,POINT (10.398404121398926 52.31998062133789),Amenity: recycling. Additional tags: recycling cardboard yes recycling clothes yes recycling glass no recycling glass bottles yes recycling paper yes recycling shoes yes recycling type container.,308366969,recycling container,[],,"This is an outdoor recycling container (amenity=recycling, recycling:type=container) for cardboard, "
5868412912,,Gemeinde Sassenburg,,,,,information,guidepost,,description freizeitradwegeausschilderung der gemeinde sassenburg direction 85 175 height 1 8,bicycle: yes,POINT (10.71582317352295 52.55220413208008),Gemeinde Sassenburg. Tourism: information; Information: guidepost. Additional information: bicycle: yes. Additional tags: description freizeitradwegeausschilderung der gemeinde sassenburg direction 85 175 height 1 8.,5868412912,tourism information guidepost (bicycle route signpost),[],,The OSM tags tourism=information and information=guidepost describe an outdoor signpost used for bic
11460992382,,,,waste_basket,,,,,,check date 2023 12 25 material metal,,POINT (10.008976936340332 52.44822311401367),Amenity: waste_basket. Additional tags: check date 2023 12 25 material metal.,11460992382,public waste basket,[],,"The OSM tag amenity=waste_basket describes a standalone trash receptacle (outdoor object), not an en"
169716851,info@apotheke-brome.de,Apotheke Brome,https://www.apotheke-brome.de/,pharmacy,yes,,,,"Hauptstraße, 20, Brome, 38465",dispensing yes fax 49 5833 7169 wheelchair yes,,"POLYGON ((10.944034576416016 52.602108001708984, 10.944069862365723 52.602054595947266, 10.944104194641113 52.60200119018555, 10.943896293640137 52.601951599121094, 10.943827629089355 52.6020622253418, 10.944034576416016 52.602108001708984))","Apotheke Brome. Website: https://www.apotheke-brome.de/; Email: info@apotheke-brome.de. Amenity: pharmacy; Building: yes. Address: Hauptstraße, 20, Brome, 38465. Additional tags: dispensing yes fax 49 5833 7169 wheelchair yes.",169716851,Pharmacy (Apotheke Brome),"['retail_daily', 'errands', 'work']",customer-oriented services,The OSM tag amenity=pharmacy and the name “Apotheke Brome” indicate a retail pharmacy where customer
1680744018,,Deutsche Post,,post_box,,,,,,brand deutsche post collection times mo fr 15 30 sa 12 00 su 08 00 operator wikidata q157645,,POINT (10.32611083984375 52.14692306518555),Deutsche Post. Amenity: post_box. Additional tags: brand deutsche post collection times mo fr 15 30 sa 12 00 su 08 00 operator wikidata q157645.,1680744018,Deutsche Post mail collection box,[],,"This OSM feature is amenity=post_box, i.e. a Deutsche Post outdoor mail collection receptacle. It is"
134502596,,Lidl,,,commercial,supermarket,,,"Nordhäuser Weg, 11, Northeim, 37154",brand lidl brand wikidata q151954 brand wikipedia en lidl surveillance indoor surveillance type camera surveillance zone shop,,"POLYGON ((10.007247924804688 51.70867919921875, 10.007171630859375 51.708675384521484, 10.007170677185059 51.708709716796875, 10.00663948059082 51.70868682861328, 10.006638526916504 51.70872497558594, 10.00649642944336 51.70872116088867, 10.006505012512207 51.708683013916016, 10.006336212158203 51.708675384521484, 10.00635814666748 51.70845031738281, 10.006522178649902 51.708457946777344, 10.006524085998535 51.70840835571289, 10.006958961486816 51.708431243896484, 10.007264137268066 51.70844268798828, 10.007247924804688 51.70867919921875))","Lidl. Building: commercial; Shop: supermarket. Address: Nordhäuser Weg, 11, Northeim, 37154. Additional tags: brand lidl brand wikidata q151954 brand wikipedia en lidl surveillance indoor surveillance type camera surveillance zone shop.",134502596,Supermarket (Lidl),"['retail_daily', 'errands', 'work']",discount stores,"The OSM tags shop=supermarket, building=commercial, and brand=Lidl identify this as a Lidl supermark"
52375638,,,,parking,,,,,,access customers wheelchair yes,parking: surface,"POLYGON ((10.432121276855469 52.35245895385742, 10.43244743347168 52.352237701416016, 10.432671546936035 52.352378845214844, 10.432746887207031 52.352516174316406, 10.432767868041992 52.35261535644531, 10.432435035705566 52.352622985839844, 10.432121276855469 52.35245895385742))",Amenity: parking. Additional information: parking: surface. Additional tags: access customers wheelchair yes.,52375638,Surface parking lot,[],,The OSM tags indicate amenity=parking with parking=surface and outdoor car parking for customers. Th
134467538,,St.-Sixti-Kirche,https://www.sixti-northeim.de/,place_of_worship,church,,,,"Kirchplatz, Northeim, 37154",building architecture gothic deanery kirchenkreis leine solling denomination lutheran diocese evangelisch lutherische landeskirche hannovers heritage 4 heritage operator nld heritage website https denkmalatlas niedersachsen de viewer metadata 38442564 1 ref nld 38442564 wheelchair limited wikidata q17117949,wikipedia: de:St. Sixti (Northeim); religion: christian,"POLYGON ((10.002633094787598 51.7053108215332, 10.002703666687012 51.705326080322266, 10.002696990966797 51.70534133911133, 10.002716064453125 51.705345153808594, 10.002723693847656 51.70532989501953, 10.002808570861816 51.70534896850586, 10.002800941467285 51.705360412597656, 10.002820014953613 51.70536422729492, 10.002828598022461 51.705352783203125, 10.002894401550293 51.70536422729492, 10.002887725830078 51.705379486083984, 10.00290584564209 51.70538330078125, 10.002913475036621 51.70536804199219, 10.002981185913086 51.70538330078125, 10.002973556518555 51.70539474487305, 10.0029935836792 51.70539855957031, 10.00300121307373 51.705387115478516, 10.00303840637207 51.70539474487305, 10.003067016601562 51.70539855957031, 10.003060340881348 51.705413818359375, 10.003080368041992 51.70541763305664, 10.003087997436523 51.70540237426758, 10.003155708312988 51.70541763305664, 10.003149032592773 51.7054328918457, 10.003166198730469 51.70543670654297, 10.003172874450684 51.705421447753906, 10.003231048583984 51.7054328918457, 10.003222465515137 51.7054443359375, 10.003242492675781 51.705448150634766, 10.003250122070312 51.70543670654297, 10.003303527832031 51.705448150634766, 10.003314971923828 51.70545959472656, 10.003334045410156 51.7054557800293, 10.003323554992676 51.705440521240234, 10.003341674804688 51.70540237426758, 10.00339126586914 51.705413818359375, 10.003395080566406 51.70542907714844, 10.00341510772705 51.70542526245117, 10.003413200378418 51.70541000366211, 10.003456115722656 51.70539474487305, 10.003474235534668 51.705406188964844, 10.00348949432373 51.70539855957031, 10.003469467163086 51.705387115478516, 10.003488540649414 51.705352783203125, 10.003511428833008 51.705352783203125, 10.003510475158691 51.70533752441406, 10.003487586975098 51.70533752441406, 10.003461837768555 51.7053108215332, 10.003478050231934 51.70530319213867, 10.003461837768555 51.705291748046875, 10.003446578979492 51.70530319213867, 10.003392219543457 51.70529556274414, 10.003414154052734 51.705257415771484, 10.00344181060791 51.70524978637695, 10.003432273864746 51.705238342285156, 10.00340747833252 51.70524597167969, 10.003347396850586 51.70523452758789, 10.0033540725708 51.705223083496094, 10.003334045410156 51.70521926879883, 10.003328323364258 51.705230712890625, 10.00326919555664 51.70521926879883, 10.003276824951172 51.70520782470703, 10.003257751464844 51.705204010009766, 10.003250122070312 51.70521926879883, 10.003181457519531 51.705204010009766, 10.003189086914062 51.7051887512207, 10.00317096710205 51.70518493652344, 10.003161430358887 51.7052001953125, 10.003093719482422 51.70518493652344, 10.003101348876953 51.70517349243164, 10.003082275390625 51.705169677734375, 10.003074645996094 51.70518112182617, 10.003005981445312 51.70516586303711, 10.003015518188477 51.70515441894531, 10.002996444702148 51.70515060424805, 10.0029878616333 51.70516586303711, 10.002923011779785 51.70515060424805, 10.002930641174316 51.705135345458984, 10.002910614013672 51.70513153076172, 10.00290298461914 51.70514678955078, 10.002822875976562 51.70512771606445, 10.00283145904541 51.705116271972656, 10.00281047821045 51.70511245727539, 10.002803802490234 51.70512390136719, 10.002730369567871 51.705108642578125, 10.002720832824707 51.70509338378906, 10.002700805664062 51.705101013183594, 10.00271224975586 51.705116271972656, 10.002689361572266 51.70515441894531, 10.002684593200684 51.70515060424805, 10.002659797668457 51.705204010009766, 10.002631187438965 51.705257415771484, 10.00263786315918 51.705257415771484, 10.00261402130127 51.70530319213867, 10.00259780883789 51.7053108215332, 10.002606391906738 51.705322265625, 10.002633094787598 51.7053108215332))","St.-Sixti-Kirche. Website: https://www.sixti-northeim.de/. Amenity: place_of_worship; Building: church. Address: Kirchplatz, Northeim, 37154. Additional information: wikipedia: de:St. Sixti (Northeim); religion: christian. Additional tags: building architecture gothic deanery kirchenkreis leine solling denomination lutheran diocese evangelisch lutherische landeskirche hannovers heritage 4 heritage operator nld heritage website https denkmalatlas niedersachsen de viewer metadata 38442564 1 ref nld 38442564 wheelchair limited wikidata q17117949.",134467538,St. Sixti Lutheran Church,"['leisure', 'meetup']","entertainment, culture",The OSM tags (amenity=place_of_worship; building=church) and description identify this as a historic
4792062782,,,,bench,,,,,,backrest no check date 2023 05 29 material stone,,POINT (10.81762409210205 52.251190185546875),Amenity: bench. Additional tags: backrest no check date 2023 05 29 material stone.,4792062782,stone bench with backrest,[],,The OSM tags indicate this feature is an amenity=bench made of stone with a backrest. A bench is an 
223503756,,,,parking_space,,,,,,surface paving stones,,"POLYGON ((10.819463729858398 52.43184280395508, 10.819622993469238 52.43183898925781, 10.81960391998291 52.431663513183594, 10.81944465637207 52.431671142578125, 10.819463729858398 52.43184280395508))",Amenity: parking_space. Additional tags: surface paving stones.,223503756,parking space,[],,The OSM tag amenity=parking_space indicates an outdoor parking area surfaced with paving stones. Thi
4924320450,,,,parking_entrance,,,,,,barrier lift gate site parking type site,,POINT (10.781099319458008 52.44951629638672),Amenity: parking_entrance. Additional tags: barrier lift gate site parking type site.,4924320450,Parking entrance (barrier gate),[],,This POI describes a parking_entrance with a barrier lift gate for a surface parking site. It is pur
10202322190,,,,bench,,,,,,backrest yes,,POINT (10.557802200317383 52.29240798950195),Amenity: bench. Additional tags: backrest yes.,10202322190,bench,[],,"The feature is a bench (amenity=bench, backrest=yes), which is an outdoor seating object, not an ent"
3252489873,,,,,,,information,board,,board type wildlife description de spinnen fliegen schmetterlinge schwebfliegen käfer reptilien amphibien vögel säugetiere description en spiders flies butterflies hoverflies bugs reptiles amphibians birds mammals name de wie viele tierarten leben in einer hecke name en how many types of animals lives in the hedge,,POINT (10.619029998779297 52.732818603515625),Tourism: information; Information: board. Additional tags: board type wildlife description de spinnen fliegen schmetterlinge schwebfliegen käfer reptilien amphibien vögel säugetiere description en spiders flies butterflies hoverflies bugs reptiles amphibians birds mammals name de wie viele tierarten leben in einer hecke name en how many types of animals lives in the hedge.,3252489873,wildlife information board,[],,The OSM tags tourism=information and information=board indicate an outdoor signage/display rather th
4069586508,,,,bicycle_parking,,,,,,access yes capacity 4 check date capacity 2025 03 30 covered no fee no,bicycle_parking: stands,POINT (10.523935317993164 52.266719818115234),Amenity: bicycle_parking. Additional information: bicycle_parking: stands. Additional tags: access yes capacity 4 check date capacity 2025 03 30 covered no fee no.,4069586508,bicycle parking stands,[],,The POI is a bicycle parking facility (amenity=bicycle_parking) with stands for parking up to 4 bike
216545607,haus.mena@yahoo.com,Haus Mena Ferienwohnungen,https://haus-mena.bookingturbo.com/,,hotel,,apartment,,"Am Sanickel, 15, Clausthal-Zellerfeld, 38709",addr suburb wildemann internet access fee no roof shape gabled,internet_access: wlan,"POLYGON ((10.28791618347168 51.833656311035156, 10.287921905517578 51.83367156982422, 10.287954330444336 51.833763122558594, 10.287958145141602 51.83377456665039, 10.288247108459473 51.833736419677734, 10.28820514678955 51.833614349365234, 10.28791618347168 51.833656311035156))","Haus Mena Ferienwohnungen. Website: https://haus-mena.bookingturbo.com/; Email: haus.mena@yahoo.com. Building: hotel; Tourism: apartment. Address: Am Sanickel, 15, Clausthal-Zellerfeld, 38709. Additional information: internet_access: wlan. Additional tags: addr suburb wildemann internet access fee no roof shape gabled.",216545607,Holiday apartment building (Ferienwohnungen),['leisure'],hotels,"The OSM tags ‘building=hotel’ and ‘tourism=apartment’, along with the name “Haus Mena Ferienwohnunge"
810020367,,REMONDIS,,recycling,,,,,,operator wikidata q884975 recycling glass bottles yes recycling type container,,POINT (10.84006404876709 52.44816970825195),REMONDIS. Amenity: recycling. Additional tags: operator wikidata q884975 recycling glass bottles yes recycling type container.,810020367,REMONDIS glass bottle recycling container,[],,"This POI is a REMONDIS recycling container for glass bottles (amenity=recycling, recycling:glass_bot"
2452511995,,,,parking,,,,,,access customers,parking: surface,POINT (10.378999710083008 52.325340270996094),Amenity: parking. Additional information: parking: surface. Additional tags: access customers.,2452511995,Surface parking lot (customer parking),[],,The OSM tags amenity=parking and parking=surface describe an outdoor parking area for customers rath
8097695133,,,,bench,,,,,,backrest yes colour brown material wood seats 3,,POINT (10.920050621032715 52.14445495605469),Amenity: bench. Additional tags: backrest yes colour brown material wood seats 3.,8097695133,bench,[],,"The feature described is a bench (amenity=bench) – an outdoor seating object, not an enterable build"
